id,t1_lineup,t2_lineup,t1_score,t2_score,date,map,tourney
78661,4954-7398-7412-7592-9032,10774-8600-8601-8604-8950,16,8,2018-12-04 11:05,Inferno,3376
74437,11654-12732-12733-13157-8726,10590-13778-16920-16921-7798,16,5,2018-09-29 14:00,Overpass,4089
95394,1045-11777-1378-6904-7218,10569-13138-13497-4959-8138,16,8,2019-11-20 13:00,Overpass,5022
92174,13042-13138-13497-15120-8138,13396-7821-8576-9271-9819,13,16,2019-09-22 13:00,Inferno,4913
93439,10330-14148-14419-7415-9612,11926-12269-13976-13980-16384,12,16,2019-10-15 15:00,Mirage,4736
94369,4954-7398-7412-7592-9032,18053-3741-8183-885-9216,2,16,2019-11-01 18:30,Inferno,4702
95399,12781-14932-7266-7499-7511,12731-14273-18317-7716-8789,6,16,2019-11-20 14:00,Dust2,4826
82001,11654-12732-12733-13157-8726,13318-15425-16495-18071-18072,16,9,2019-02-27 17:00,Mirage,4409
80015,11654-12732-12733-13157-8726,14670-15726-8231-8256-8543,16,5,2019-01-08 21:20,Inferno,4227
96900,12699-3669-8242-8321-9916,1045-11777-1378-6904-7218,10,16,2019-12-14 19:20,Vertigo,4311
100054,12781-5794-5796-7266-7938,1064-12010-14929-17566-3517,16,9,2020-03-09 17:00,Nuke,5150
93623,284-3972-7167-9616-9618,11250-13679-15547-339-9348,16,10,2019-10-18 20:00,Dust2,4699
93423,10394-7687-8520-8738-8797,11630-12713-13230-13249-8711,16,3,2019-10-15 00:25,Dust2,4698
94841,13396-7821-8576-9271-9819,12016-12027-13155-13982-3459,16,6,2019-11-10 12:30,Train,4945
84679,10394-7687-8520-8738-8797,11264-12101-7253-7808-9056,16,10,2019-04-19 00:30,Dust2,4338
74892,4954-7398-7412-7592-9032,11816-2553-2730-5479-798,16,11,2018-10-05 16:05,Inferno,3374
94263,11995-12018-13300-8151-8891,10264-10330-14148-14419-9612,8,16,2019-10-31 15:00,Nuke,4990
91022,4954-7398-7412-7592-9032,10394-7687-8520-8738-8797,16,13,2019-09-06 16:55,Overpass,4443
94123,10264-10330-14148-14419-9612,2469-8095-8394-8783-8875,16,6,2019-10-28 19:50,Train,4925
76077,13666-3849-7443-7528-884,4954-7398-7412-7592-9032,7,16,2018-10-23 18:00,Mirage,4071
89829,11716-11942-13239-13776-334,13122-14215-16452-18227-19238,16,11,2019-07-30 18:10,Dust2,4778
94560,10330-14148-14419-7415-9612,12731-14273-18317-7716-8789,16,13,2019-11-04 18:45,Train,4736
78310,4954-7398-7412-7592-9032,2023-8523-8564-8797-9216,22,20,2018-11-25 21:30,Overpass,4083
99926,11110-13666-3055-3849-7528,12840-29-39-7148-884,16,3,2020-03-07 17:00,Overpass,5135
93205,2023-5736-8564-8566-9217,12521-12553-12822-15631-8565,14,16,2019-10-11 00:25,Mirage,4698
95381,284-3972-7167-9616-9618,10774-7028-7131-8552-8605,10,16,2019-11-20 03:00,Dust2,4680
83274,4954-7398-7412-7592-9032,2757-334-3741-8183-885,16,13,2019-03-23 18:50,Dust2,4326
96935,12521-12553-12822-15631-6547,10449-10981-7168-9031-9816,7,16,2019-12-15 01:40,Inferno,4998
86710,10588-4679-8082-8248-9686,1225-13497-284-7167-9616,17,19,2019-05-28 19:50,Train,4177
92291,10994-15165-8611-922-9896,1045-11777-1378-6904-7218,16,14,2019-09-24 15:35,Nuke,4826
82042,11654-12732-12733-13157-8726,10980-10981-12782-15370-8800,16,3,2019-02-28 15:00,Train,4287
92339,15697-16847-8327-8539-8570,10330-14148-14419-7415-9612,16,8,2019-09-25 15:00,Mirage,4736
88432,11716-11942-13239-13776-334,11926-12269-13976-13980-3410,16,13,2019-06-26 10:05,Dust2,4605
89144,13254-8370-8521-8735-9056,10588-4679-8082-8248-9686,12,16,2019-07-14 00:00,Inferno,4500
93504,13361-9255-9257-9277-9279,1045-11777-1378-6904-7218,16,13,2019-10-16 16:00,Overpass,4943
97698,11283-11343-12030-2476-4216,11954-12705-13510-18361-7952,13,16,2020-01-12 11:10,Dust2,5157
94167,11498-13780-13915-7403-7796,11283-11343-12030-2476-4216,2,16,2019-10-29 19:00,Train,4736
91508,11916-4076-5479-695-7248,2023-5736-8564-8566-9217,15,15,2019-09-14 10:30,Mirage,4686
96825,1045-11777-1378-6904-7218,15071-16415-16555-16920-16921,16,14,2019-12-14 13:05,Dust2,4311
92425,13497-284-4959-7167-9616,11916-4076-5479-695-7248,16,14,2019-09-26 15:05,Nuke,4597
93440,10330-14148-14419-7415-9612,11891-15204-2553-7356-9574,16,5,2019-10-15 16:00,Nuke,4736
78331,12731-8124-8125-9081-9083,11654-12732-12733-13157-8726,5,16,2018-11-26 16:00,Overpass,4265
90806,10588-4679-8082-8248-9686,12016-12027-13155-13982-3459,16,8,2019-08-30 14:55,Train,4443
